layers_0,length_0,layers_1,length_1,timestamps,length_total,mac_src,mac_dst,ip_src,ip_dst,flags,sport,dport,application,filename,num_packet,mac_src_custom,mac_dst_custom,layers_2,length_2,layers_3,length_3,layers_4,length_4,payload_layers,header_length,payload_length,flow_id_mac,flow_id_ip,flow_id
IP,52,TCP,32.0,1581675009.884596,52,50:00:00:01:00:03,00:50:00:00:11:00,192.168.1.7,10.0.0.8,17.0,1883.0,37976.0,MQTT,MQTT_IEEE.pcap,7547,50:02:91:22:1A:8C,50:02:91:18:43:4F,None,0.0,None,0.0,None,0,2.0,20.0,32.0,10.0,10.0,165103.0
IP,52,TCP,32.0,1581675009.884766,52,00:50:00:00:14:00,50:00:00:01:00:03,10.0.0.10,192.168.1.7,16.0,40846.0,1883.0,MQTT,MQTT_IEEE.pcap,7548,50:02:91:FD:50:BD,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,32.0,28.0,28.0,91981.0
IP,52,TCP,32.0,1581675009.88477,52,00:50:00:00:11:00,50:00:00:01:00:03,10.0.0.8,192.168.1.7,16.0,37976.0,1883.0,MQTT,MQTT_IEEE.pcap,7549,50:02:91:18:43:4F,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,32.0,10.0,10.0,165103.0
IP,60,TCP,40.0,1581675009.885202,60,00:50:00:00:0d:00,50:00:00:01:00:03,10.0.0.6,192.168.1.7,2.0,43726.0,1883.0,MQTT,MQTT_IEEE.pcap,7550,50:02:91:44:59:D5,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,40.0,20.0,20.0,151810.0
IP,60,TCP,40.0,1581675009.885315,60,50:00:00:01:00:03,00:50:00:00:0d:00,192.168.1.7,10.0.0.6,18.0,1883.0,43726.0,MQTT,MQTT_IEEE.pcap,7551,50:02:91:22:1A:8C,50:02:91:44:59:D5,None,0.0,None,0.0,None,0,2.0,20.0,40.0,20.0,20.0,151810.0
IP,52,TCP,32.0,1581675009.8854618,52,00:50:00:00:0d:00,50:00:00:01:00:03,10.0.0.6,192.168.1.7,16.0,43726.0,1883.0,MQTT,MQTT_IEEE.pcap,7552,50:02:91:44:59:D5,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,32.0,20.0,20.0,151810.0
IP,101,TCP,81.0,1581675009.885505,101,00:50:00:00:0d:00,50:00:00:01:00:03,10.0.0.6,192.168.1.7,24.0,43726.0,1883.0,MQTT,MQTT_IEEE.pcap,7553,50:02:91:44:59:D5,50:02:91:22:1A:8C,MQTT,49.0,MQTTConnect,47.0,None,0,4.0,54.0,47.0,20.0,20.0,151810.0
IP,52,TCP,32.0,1581675009.885598,52,50:00:00:01:00:03,00:50:00:00:0d:00,192.168.1.7,10.0.0.6,16.0,1883.0,43726.0,MQTT,MQTT_IEEE.pcap,7554,50:02:91:22:1A:8C,50:02:91:44:59:D5,None,0.0,None,0.0,None,0,2.0,20.0,32.0,20.0,20.0,151810.0
IP,56,TCP,36.0,1581675009.8856132,56,50:00:00:01:00:03,00:50:00:00:0d:00,192.168.1.7,10.0.0.6,24.0,1883.0,43726.0,MQTT,MQTT_IEEE.pcap,7555,50:02:91:22:1A:8C,50:02:91:44:59:D5,MQTT,4.0,MQTTConnack,2.0,None,0,4.0,54.0,2.0,20.0,20.0,151810.0
IP,52,TCP,32.0,1581675009.885758,52,00:50:00:00:0d:00,50:00:00:01:00:03,10.0.0.6,192.168.1.7,16.0,43726.0,1883.0,MQTT,MQTT_IEEE.pcap,7556,50:02:91:44:59:D5,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,32.0,20.0,20.0,151810.0
IP,73,TCP,53.0,1581675009.8858411,73,00:50:00:00:0d:00,50:00:00:01:00:03,10.0.0.6,192.168.1.7,24.0,43726.0,1883.0,MQTT,MQTT_IEEE.pcap,7557,50:02:91:44:59:D5,50:02:91:22:1A:8C,MQTT,21.0,MQTTPublish,19.0,None,0,4.0,54.0,19.0,20.0,20.0,151810.0
IP,54,TCP,34.0,1581675009.885851,54,00:50:00:00:0d:00,50:00:00:01:00:03,10.0.0.6,192.168.1.7,25.0,43726.0,1883.0,MQTT,MQTT_IEEE.pcap,7558,50:02:91:44:59:D5,50:02:91:22:1A:8C,MQTT,2.0,None,0.0,None,0,3.0,52.0,2.0,20.0,20.0,151810.0
IP,52,TCP,32.0,1581675009.885958,52,50:00:00:01:00:03,00:50:00:00:0d:00,192.168.1.7,10.0.0.6,16.0,1883.0,43726.0,MQTT,MQTT_IEEE.pcap,7559,50:02:91:22:1A:8C,50:02:91:44:59:D5,None,0.0,None,0.0,None,0,2.0,20.0,32.0,20.0,20.0,151810.0
IP,52,TCP,32.0,1581675009.8859632,52,50:00:00:01:00:03,00:50:00:00:0d:00,192.168.1.7,10.0.0.6,17.0,1883.0,43726.0,MQTT,MQTT_IEEE.pcap,7560,50:02:91:22:1A:8C,50:02:91:44:59:D5,None,0.0,None,0.0,None,0,2.0,20.0,32.0,20.0,20.0,151810.0
IP,52,TCP,32.0,1581675009.88611,52,00:50:00:00:0d:00,50:00:00:01:00:03,10.0.0.6,192.168.1.7,16.0,43726.0,1883.0,MQTT,MQTT_IEEE.pcap,7561,50:02:91:44:59:D5,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,32.0,20.0,20.0,151810.0
IP,60,TCP,40.0,1581675010.2697802,60,00:50:00:00:0c:00,50:00:00:01:00:03,10.0.0.5,192.168.1.7,2.0,56666.0,1883.0,MQTT,MQTT_IEEE.pcap,7565,50:02:91:EA:4E:80,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,40.0,27.0,27.0,149597.0
IP,60,TCP,40.0,1581675010.2705462,60,50:00:00:01:00:03,00:50:00:00:0c:00,192.168.1.7,10.0.0.5,18.0,1883.0,56666.0,MQTT,MQTT_IEEE.pcap,7566,50:02:91:22:1A:8C,50:02:91:EA:4E:80,None,0.0,None,0.0,None,0,2.0,20.0,40.0,27.0,27.0,149597.0
IP,52,TCP,32.0,1581675010.271278,52,00:50:00:00:0c:00,50:00:00:01:00:03,10.0.0.5,192.168.1.7,16.0,56666.0,1883.0,MQTT,MQTT_IEEE.pcap,7567,50:02:91:EA:4E:80,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,32.0,27.0,27.0,149597.0
IP,101,TCP,81.0,1581675010.271393,101,00:50:00:00:0c:00,50:00:00:01:00:03,10.0.0.5,192.168.1.7,24.0,56666.0,1883.0,MQTT,MQTT_IEEE.pcap,7568,50:02:91:EA:4E:80,50:02:91:22:1A:8C,MQTT,49.0,MQTTConnect,47.0,None,0,4.0,54.0,47.0,27.0,27.0,149597.0
IP,52,TCP,32.0,1581675010.2717268,52,50:00:00:01:00:03,00:50:00:00:0c:00,192.168.1.7,10.0.0.5,16.0,1883.0,56666.0,MQTT,MQTT_IEEE.pcap,7569,50:02:91:22:1A:8C,50:02:91:EA:4E:80,None,0.0,None,0.0,None,0,2.0,20.0,32.0,27.0,27.0,149597.0
IP,56,TCP,36.0,1581675010.27192,56,50:00:00:01:00:03,00:50:00:00:0c:00,192.168.1.7,10.0.0.5,24.0,1883.0,56666.0,MQTT,MQTT_IEEE.pcap,7570,50:02:91:22:1A:8C,50:02:91:EA:4E:80,MQTT,4.0,MQTTConnack,2.0,None,0,4.0,54.0,2.0,27.0,27.0,149597.0
IP,52,TCP,32.0,1581675010.272407,52,00:50:00:00:0c:00,50:00:00:01:00:03,10.0.0.5,192.168.1.7,16.0,56666.0,1883.0,MQTT,MQTT_IEEE.pcap,7571,50:02:91:EA:4E:80,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,32.0,27.0,27.0,149597.0
IP,72,TCP,52.0,1581675010.27267,72,00:50:00:00:0c:00,50:00:00:01:00:03,10.0.0.5,192.168.1.7,24.0,56666.0,1883.0,MQTT,MQTT_IEEE.pcap,7572,50:02:91:EA:4E:80,50:02:91:22:1A:8C,MQTT,20.0,MQTTPublish,18.0,None,0,4.0,54.0,18.0,27.0,27.0,149597.0
IP,54,TCP,34.0,1581675010.272733,54,00:50:00:00:0c:00,50:00:00:01:00:03,10.0.0.5,192.168.1.7,25.0,56666.0,1883.0,MQTT,MQTT_IEEE.pcap,7573,50:02:91:EA:4E:80,50:02:91:22:1A:8C,MQTT,2.0,None,0.0,None,0,3.0,52.0,2.0,27.0,27.0,149597.0
IP,52,TCP,32.0,1581675010.273126,52,50:00:00:01:00:03,00:50:00:00:0c:00,192.168.1.7,10.0.0.5,16.0,1883.0,56666.0,MQTT,MQTT_IEEE.pcap,7574,50:02:91:22:1A:8C,50:02:91:EA:4E:80,None,0.0,None,0.0,None,0,2.0,20.0,32.0,27.0,27.0,149597.0
IP,52,TCP,32.0,1581675010.273141,52,50:00:00:01:00:03,00:50:00:00:0c:00,192.168.1.7,10.0.0.5,17.0,1883.0,56666.0,MQTT,MQTT_IEEE.pcap,7575,50:02:91:22:1A:8C,50:02:91:EA:4E:80,None,0.0,None,0.0,None,0,2.0,20.0,32.0,27.0,27.0,149597.0
IP,52,TCP,32.0,1581675010.273645,52,00:50:00:00:0c:00,50:00:00:01:00:03,10.0.0.5,192.168.1.7,16.0,56666.0,1883.0,MQTT,MQTT_IEEE.pcap,7576,50:02:91:EA:4E:80,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,32.0,27.0,27.0,149597.0
IP,60,TCP,40.0,1581675010.393332,60,00:50:00:00:1f:00,50:00:00:01:00:03,10.0.0.23,8.8.8.8,2.0,39796.0,53.0,OTHERS,MQTT_IEEE.pcap,7578,50:02:91:21:8E:5C,50:02:91:1F:C3:57,None,0.0,None,0.0,None,0,2.0,20.0,40.0,5.0,5.0,62001.0
IP,60,TCP,40.0,1581675010.393342,60,00:50:00:00:1f:00,50:00:00:01:00:03,10.0.0.23,8.8.8.8,2.0,39798.0,53.0,OTHERS,MQTT_IEEE.pcap,7579,50:02:91:21:8E:5C,50:02:91:1F:C3:57,None,0.0,None,0.0,None,0,2.0,20.0,40.0,5.0,5.0,62002.0
IP,60,TCP,40.0,1581675010.41749,60,00:50:00:00:15:00,50:00:00:01:00:03,10.0.0.11,192.168.1.7,2.0,52000.0,1883.0,MQTT,MQTT_IEEE.pcap,7580,50:02:91:55:8E:56,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,40.0,21.0,21.0,100731.0
IP,60,TCP,40.0,1581675010.417896,60,50:00:00:01:00:03,00:50:00:00:15:00,192.168.1.7,10.0.0.11,18.0,1883.0,52000.0,MQTT,MQTT_IEEE.pcap,7581,50:02:91:22:1A:8C,50:02:91:55:8E:56,None,0.0,None,0.0,None,0,2.0,20.0,40.0,21.0,21.0,100731.0
IP,52,TCP,32.0,1581675010.41821,52,00:50:00:00:15:00,50:00:00:01:00:03,10.0.0.11,192.168.1.7,16.0,52000.0,1883.0,MQTT,MQTT_IEEE.pcap,7582,50:02:91:55:8E:56,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,32.0,21.0,21.0,100731.0
IP,101,TCP,81.0,1581675010.418268,101,00:50:00:00:15:00,50:00:00:01:00:03,10.0.0.11,192.168.1.7,24.0,52000.0,1883.0,MQTT,MQTT_IEEE.pcap,7583,50:02:91:55:8E:56,50:02:91:22:1A:8C,MQTT,49.0,MQTTConnect,47.0,None,0,4.0,54.0,47.0,21.0,21.0,100731.0
IP,52,TCP,32.0,1581675010.418437,52,50:00:00:01:00:03,00:50:00:00:15:00,192.168.1.7,10.0.0.11,16.0,1883.0,52000.0,MQTT,MQTT_IEEE.pcap,7584,50:02:91:22:1A:8C,50:02:91:55:8E:56,None,0.0,None,0.0,None,0,2.0,20.0,32.0,21.0,21.0,100731.0
IP,56,TCP,36.0,1581675010.418444,56,50:00:00:01:00:03,00:50:00:00:15:00,192.168.1.7,10.0.0.11,24.0,1883.0,52000.0,MQTT,MQTT_IEEE.pcap,7585,50:02:91:22:1A:8C,50:02:91:55:8E:56,MQTT,4.0,MQTTConnack,2.0,None,0,4.0,54.0,2.0,21.0,21.0,100731.0
IP,52,TCP,32.0,1581675010.4186552,52,00:50:00:00:15:00,50:00:00:01:00:03,10.0.0.11,192.168.1.7,16.0,52000.0,1883.0,MQTT,MQTT_IEEE.pcap,7586,50:02:91:55:8E:56,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,32.0,21.0,21.0,100731.0
IP,116,TCP,96.0,1581675010.4187028,116,00:50:00:00:15:00,50:00:00:01:00:03,10.0.0.11,192.168.1.7,24.0,52000.0,1883.0,MQTT,MQTT_IEEE.pcap,7587,50:02:91:55:8E:56,50:02:91:22:1A:8C,MQTT,64.0,MQTTPublish,62.0,None,0,4.0,54.0,62.0,21.0,21.0,100731.0
IP,54,TCP,34.0,1581675010.418748,54,00:50:00:00:15:00,50:00:00:01:00:03,10.0.0.11,192.168.1.7,25.0,52000.0,1883.0,MQTT,MQTT_IEEE.pcap,7588,50:02:91:55:8E:56,50:02:91:22:1A:8C,MQTT,2.0,None,0.0,None,0,3.0,52.0,2.0,21.0,21.0,100731.0
IP,52,TCP,32.0,1581675010.418964,52,50:00:00:01:00:03,00:50:00:00:15:00,192.168.1.7,10.0.0.11,16.0,1883.0,52000.0,MQTT,MQTT_IEEE.pcap,7589,50:02:91:22:1A:8C,50:02:91:55:8E:56,None,0.0,None,0.0,None,0,2.0,20.0,32.0,21.0,21.0,100731.0
IP,52,TCP,32.0,1581675010.418971,52,50:00:00:01:00:03,00:50:00:00:15:00,192.168.1.7,10.0.0.11,17.0,1883.0,52000.0,MQTT,MQTT_IEEE.pcap,7590,50:02:91:22:1A:8C,50:02:91:55:8E:56,None,0.0,None,0.0,None,0,2.0,20.0,32.0,21.0,21.0,100731.0
IP,52,TCP,32.0,1581675010.4191651,52,00:50:00:00:15:00,50:00:00:01:00:03,10.0.0.11,192.168.1.7,16.0,52000.0,1883.0,MQTT,MQTT_IEEE.pcap,7591,50:02:91:55:8E:56,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,32.0,21.0,21.0,100731.0
IP,60,TCP,40.0,1581675010.42154,60,00:50:00:00:17:00,50:00:00:01:00:03,10.0.0.14,192.168.1.7,2.0,54296.0,1883.0,MQTT,MQTT_IEEE.pcap,7592,50:02:91:1E:08:55,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,40.0,12.0,12.0,121821.0
IP,60,TCP,40.0,1581675010.421774,60,50:00:00:01:00:03,00:50:00:00:17:00,192.168.1.7,10.0.0.14,18.0,1883.0,54296.0,MQTT,MQTT_IEEE.pcap,7593,50:02:91:22:1A:8C,50:02:91:1E:08:55,None,0.0,None,0.0,None,0,2.0,20.0,40.0,12.0,12.0,121821.0
IP,52,TCP,32.0,1581675010.422078,52,00:50:00:00:17:00,50:00:00:01:00:03,10.0.0.14,192.168.1.7,16.0,54296.0,1883.0,MQTT,MQTT_IEEE.pcap,7594,50:02:91:1E:08:55,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,32.0,12.0,12.0,121821.0
IP,101,TCP,81.0,1581675010.422094,101,00:50:00:00:17:00,50:00:00:01:00:03,10.0.0.14,192.168.1.7,24.0,54296.0,1883.0,MQTT,MQTT_IEEE.pcap,7595,50:02:91:1E:08:55,50:02:91:22:1A:8C,MQTT,49.0,MQTTConnect,47.0,None,0,4.0,54.0,47.0,12.0,12.0,121821.0
IP,52,TCP,32.0,1581675010.422223,52,50:00:00:01:00:03,00:50:00:00:17:00,192.168.1.7,10.0.0.14,16.0,1883.0,54296.0,MQTT,MQTT_IEEE.pcap,7596,50:02:91:22:1A:8C,50:02:91:1E:08:55,None,0.0,None,0.0,None,0,2.0,20.0,32.0,12.0,12.0,121821.0
IP,56,TCP,36.0,1581675010.422257,56,50:00:00:01:00:03,00:50:00:00:17:00,192.168.1.7,10.0.0.14,24.0,1883.0,54296.0,MQTT,MQTT_IEEE.pcap,7597,50:02:91:22:1A:8C,50:02:91:1E:08:55,MQTT,4.0,MQTTConnack,2.0,None,0,4.0,54.0,2.0,12.0,12.0,121821.0
IP,52,TCP,32.0,1581675010.422389,52,00:50:00:00:17:00,50:00:00:01:00:03,10.0.0.14,192.168.1.7,16.0,54296.0,1883.0,MQTT,MQTT_IEEE.pcap,7598,50:02:91:1E:08:55,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,32.0,12.0,12.0,121821.0
IP,163,TCP,143.0,1581675010.422472,163,00:50:00:00:17:00,50:00:00:01:00:03,10.0.0.14,192.168.1.7,24.0,54296.0,1883.0,MQTT,MQTT_IEEE.pcap,7599,50:02:91:1E:08:55,50:02:91:22:1A:8C,MQTT,111.0,MQTTPublish,109.0,None,0,4.0,54.0,109.0,12.0,12.0,121821.0
IP,54,TCP,34.0,1581675010.42249,54,00:50:00:00:17:00,50:00:00:01:00:03,10.0.0.14,192.168.1.7,25.0,54296.0,1883.0,MQTT,MQTT_IEEE.pcap,7600,50:02:91:1E:08:55,50:02:91:22:1A:8C,MQTT,2.0,None,0.0,None,0,3.0,52.0,2.0,12.0,12.0,121821.0
IP,52,TCP,32.0,1581675010.422957,52,50:00:00:01:00:03,00:50:00:00:17:00,192.168.1.7,10.0.0.14,16.0,1883.0,54296.0,MQTT,MQTT_IEEE.pcap,7601,50:02:91:22:1A:8C,50:02:91:1E:08:55,None,0.0,None,0.0,None,0,2.0,20.0,32.0,12.0,12.0,121821.0
IP,52,TCP,32.0,1581675010.422961,52,50:00:00:01:00:03,00:50:00:00:17:00,192.168.1.7,10.0.0.14,17.0,1883.0,54296.0,MQTT,MQTT_IEEE.pcap,7602,50:02:91:22:1A:8C,50:02:91:1E:08:55,None,0.0,None,0.0,None,0,2.0,20.0,32.0,12.0,12.0,121821.0
IP,52,TCP,32.0,1581675010.423105,52,00:50:00:00:17:00,50:00:00:01:00:03,10.0.0.14,192.168.1.7,16.0,54296.0,1883.0,MQTT,MQTT_IEEE.pcap,7603,50:02:91:1E:08:55,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,32.0,12.0,12.0,121821.0
IP,60,TCP,40.0,1581675010.7310948,60,00:50:00:00:1a:00,50:00:00:01:00:03,10.0.0.17,192.168.1.7,2.0,35162.0,1883.0,MQTT,MQTT_IEEE.pcap,7610,50:02:91:8F:C6:4F,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,40.0,22.0,22.0,138515.0
IP,60,TCP,40.0,1581675010.73137,60,50:00:00:01:00:03,00:50:00:00:1a:00,192.168.1.7,10.0.0.17,18.0,1883.0,35162.0,MQTT,MQTT_IEEE.pcap,7611,50:02:91:22:1A:8C,50:02:91:8F:C6:4F,None,0.0,None,0.0,None,0,2.0,20.0,40.0,22.0,22.0,138515.0
IP,52,TCP,32.0,1581675010.7317,52,00:50:00:00:1a:00,50:00:00:01:00:03,10.0.0.17,192.168.1.7,16.0,35162.0,1883.0,MQTT,MQTT_IEEE.pcap,7612,50:02:91:8F:C6:4F,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,32.0,22.0,22.0,138515.0
IP,101,TCP,81.0,1581675010.7317052,101,00:50:00:00:1a:00,50:00:00:01:00:03,10.0.0.17,192.168.1.7,24.0,35162.0,1883.0,MQTT,MQTT_IEEE.pcap,7613,50:02:91:8F:C6:4F,50:02:91:22:1A:8C,MQTT,49.0,MQTTConnect,47.0,None,0,4.0,54.0,47.0,22.0,22.0,138515.0
IP,52,TCP,32.0,1581675010.7320552,52,50:00:00:01:00:03,00:50:00:00:1a:00,192.168.1.7,10.0.0.17,16.0,1883.0,35162.0,MQTT,MQTT_IEEE.pcap,7614,50:02:91:22:1A:8C,50:02:91:8F:C6:4F,None,0.0,None,0.0,None,0,2.0,20.0,32.0,22.0,22.0,138515.0
IP,56,TCP,36.0,1581675010.73206,56,50:00:00:01:00:03,00:50:00:00:1a:00,192.168.1.7,10.0.0.17,24.0,1883.0,35162.0,MQTT,MQTT_IEEE.pcap,7615,50:02:91:22:1A:8C,50:02:91:8F:C6:4F,MQTT,4.0,MQTTConnack,2.0,None,0,4.0,54.0,2.0,22.0,22.0,138515.0
IP,52,TCP,32.0,1581675010.732918,52,00:50:00:00:1a:00,50:00:00:01:00:03,10.0.0.17,192.168.1.7,16.0,35162.0,1883.0,MQTT,MQTT_IEEE.pcap,7616,50:02:91:8F:C6:4F,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,32.0,22.0,22.0,138515.0
IP,60,TCP,40.0,1581675010.732923,60,00:50:00:00:19:00,50:00:00:01:00:03,10.0.0.16,192.168.1.7,2.0,59056.0,1883.0,MQTT,MQTT_IEEE.pcap,7617,50:02:91:CE:64:2E,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,40.0,24.0,24.0,137496.0
IP,73,TCP,53.0,1581675010.732926,73,00:50:00:00:1a:00,50:00:00:01:00:03,10.0.0.17,192.168.1.7,24.0,35162.0,1883.0,MQTT,MQTT_IEEE.pcap,7618,50:02:91:8F:C6:4F,50:02:91:22:1A:8C,MQTT,21.0,MQTTPublish,19.0,None,0,4.0,54.0,19.0,22.0,22.0,138515.0
IP,54,TCP,34.0,1581675010.732929,54,00:50:00:00:1a:00,50:00:00:01:00:03,10.0.0.17,192.168.1.7,25.0,35162.0,1883.0,MQTT,MQTT_IEEE.pcap,7619,50:02:91:8F:C6:4F,50:02:91:22:1A:8C,MQTT,2.0,None,0.0,None,0,3.0,52.0,2.0,22.0,22.0,138515.0
IP,60,TCP,40.0,1581675010.732934,60,00:50:00:00:12:00,50:00:00:01:00:03,10.0.0.12,192.168.1.7,2.0,39876.0,1883.0,MQTT,MQTT_IEEE.pcap,7620,50:02:91:1C:EF:A8,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,40.0,11.0,11.0,105278.0
IP,60,TCP,40.0,1581675010.733117,60,50:00:00:01:00:03,00:50:00:00:19:00,192.168.1.7,10.0.0.16,18.0,1883.0,59056.0,MQTT,MQTT_IEEE.pcap,7621,50:02:91:22:1A:8C,50:02:91:CE:64:2E,None,0.0,None,0.0,None,0,2.0,20.0,40.0,24.0,24.0,137496.0
IP,60,TCP,40.0,1581675010.733123,60,50:00:00:01:00:03,00:50:00:00:12:00,192.168.1.7,10.0.0.12,18.0,1883.0,39876.0,MQTT,MQTT_IEEE.pcap,7622,50:02:91:22:1A:8C,50:02:91:1C:EF:A8,None,0.0,None,0.0,None,0,2.0,20.0,40.0,11.0,11.0,105278.0
IP,52,TCP,32.0,1581675010.733163,52,50:00:00:01:00:03,00:50:00:00:1a:00,192.168.1.7,10.0.0.17,16.0,1883.0,35162.0,MQTT,MQTT_IEEE.pcap,7623,50:02:91:22:1A:8C,50:02:91:8F:C6:4F,None,0.0,None,0.0,None,0,2.0,20.0,32.0,22.0,22.0,138515.0
IP,52,TCP,32.0,1581675010.733168,52,50:00:00:01:00:03,00:50:00:00:1a:00,192.168.1.7,10.0.0.17,17.0,1883.0,35162.0,MQTT,MQTT_IEEE.pcap,7624,50:02:91:22:1A:8C,50:02:91:8F:C6:4F,None,0.0,None,0.0,None,0,2.0,20.0,32.0,22.0,22.0,138515.0
IP,52,TCP,32.0,1581675010.733428,52,00:50:00:00:1a:00,50:00:00:01:00:03,10.0.0.17,192.168.1.7,16.0,35162.0,1883.0,MQTT,MQTT_IEEE.pcap,7625,50:02:91:8F:C6:4F,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,32.0,22.0,22.0,138515.0
IP,52,TCP,32.0,1581675010.733433,52,00:50:00:00:19:00,50:00:00:01:00:03,10.0.0.16,192.168.1.7,16.0,59056.0,1883.0,MQTT,MQTT_IEEE.pcap,7626,50:02:91:CE:64:2E,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,32.0,24.0,24.0,137496.0
IP,101,TCP,81.0,1581675010.733501,101,00:50:00:00:19:00,50:00:00:01:00:03,10.0.0.16,192.168.1.7,24.0,59056.0,1883.0,MQTT,MQTT_IEEE.pcap,7627,50:02:91:CE:64:2E,50:02:91:22:1A:8C,MQTT,49.0,MQTTConnect,47.0,None,0,4.0,54.0,47.0,24.0,24.0,137496.0
IP,52,TCP,32.0,1581675010.733518,52,00:50:00:00:12:00,50:00:00:01:00:03,10.0.0.12,192.168.1.7,16.0,39876.0,1883.0,MQTT,MQTT_IEEE.pcap,7628,50:02:91:1C:EF:A8,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,32.0,11.0,11.0,105278.0
IP,100,TCP,80.0,1581675010.733608,100,00:50:00:00:12:00,50:00:00:01:00:03,10.0.0.12,192.168.1.7,24.0,39876.0,1883.0,MQTT,MQTT_IEEE.pcap,7629,50:02:91:1C:EF:A8,50:02:91:22:1A:8C,MQTT,48.0,MQTTConnect,46.0,None,0,4.0,54.0,46.0,11.0,11.0,105278.0
IP,60,TCP,40.0,1581675010.733642,60,00:50:00:00:13:00,50:00:00:01:00:03,10.0.0.13,192.168.1.7,2.0,38146.0,1883.0,MQTT,MQTT_IEEE.pcap,7630,50:02:91:91:08:40,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,40.0,23.0,23.0,111925.0
IP,52,TCP,32.0,1581675010.733703,52,50:00:00:01:00:03,00:50:00:00:19:00,192.168.1.7,10.0.0.16,16.0,1883.0,59056.0,MQTT,MQTT_IEEE.pcap,7631,50:02:91:22:1A:8C,50:02:91:CE:64:2E,None,0.0,None,0.0,None,0,2.0,20.0,32.0,24.0,24.0,137496.0
IP,56,TCP,36.0,1581675010.733708,56,50:00:00:01:00:03,00:50:00:00:19:00,192.168.1.7,10.0.0.16,24.0,1883.0,59056.0,MQTT,MQTT_IEEE.pcap,7632,50:02:91:22:1A:8C,50:02:91:CE:64:2E,MQTT,4.0,MQTTConnack,2.0,None,0,4.0,54.0,2.0,24.0,24.0,137496.0
IP,52,TCP,32.0,1581675010.733799,52,50:00:00:01:00:03,00:50:00:00:12:00,192.168.1.7,10.0.0.12,16.0,1883.0,39876.0,MQTT,MQTT_IEEE.pcap,7633,50:02:91:22:1A:8C,50:02:91:1C:EF:A8,None,0.0,None,0.0,None,0,2.0,20.0,32.0,11.0,11.0,105278.0
IP,60,TCP,40.0,1581675010.733823,60,50:00:00:01:00:03,00:50:00:00:13:00,192.168.1.7,10.0.0.13,18.0,1883.0,38146.0,MQTT,MQTT_IEEE.pcap,7634,50:02:91:22:1A:8C,50:02:91:91:08:40,None,0.0,None,0.0,None,0,2.0,20.0,40.0,23.0,23.0,111925.0
IP,56,TCP,36.0,1581675010.7338269,56,50:00:00:01:00:03,00:50:00:00:12:00,192.168.1.7,10.0.0.12,24.0,1883.0,39876.0,MQTT,MQTT_IEEE.pcap,7635,50:02:91:22:1A:8C,50:02:91:1C:EF:A8,MQTT,4.0,MQTTConnack,2.0,None,0,4.0,54.0,2.0,11.0,11.0,105278.0
IP,52,TCP,32.0,1581675010.733985,52,00:50:00:00:19:00,50:00:00:01:00:03,10.0.0.16,192.168.1.7,16.0,59056.0,1883.0,MQTT,MQTT_IEEE.pcap,7636,50:02:91:CE:64:2E,50:02:91:22:1A:8C,None,0.0,None,0.0,None,0,2.0,20.0,32.0,24.0,24.0,137496.0
IP,73,TCP,53.0,1581675010.734064,73,00:50:00:00:19:00,50:00:00:01:00:03,10.0.0.16,192.168.1.7,24.0,59056.0,1883.0,MQTT,MQTT_IEEE.pcap,7637,50:02:91:CE:64:2E,50:02:91:22:1A:8C,MQTT,21.0,MQTTPublish,19.0,None,0,4.0,54.0,19.0,24.0,24.0,137496.0
